,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,SCFA_Treated_1,SCFA_Treated_2,SCFA_Treated_3,SCFA_Treated_4,SCFA_Treated_5,SCFA_Treated_6
Gene_0364,0.5762761773409864,8.066867402592651,2.15208569509971,4.46669534153117,4.141511159402676,6.177106539541439,5.1077946940664125,2.347475676101686,6.1148171137023715,6.264432628063701,6.364677564119319,6.893154007146773
Gene_0365,1.8037512962325049,5.9243453321638855,9.048619246573704,2.273651990814379,5.379412335220791,3.676035644406782,6.208103289843247,4.179941176922179,4.85832630416782,5.182249734506754,5.215398898213237,6.9964353119434595
Gene_0366,5.851774412386072,5.038295554831504,3.717026181911381,5.975744569742148,8.608696219573487,4.618192416545402,6.287337506044982,9.154686879139906,9.412937959769344,5.15929916522785,-2.673311096918739,7.4736649322545325
Gene_0367,6.439515884296364,2.4134540842576726,3.0871272463639823,5.9448125557607545,7.96823205707193,5.71122669757132,3.919247322025891,3.3970321563379864,4.203109450021266,4.106713906370787,6.224539620210785,1.8811284417475491
Gene_0368,4.373883938953691,4.998582810846708,2.499184532060565,6.209030652710734,6.764666124646818,4.095819334333839,2.844558508416797,5.686317108394833,6.2458880608266165,6.283083289872024,3.425927442133402,3.04346870146752
Gene_0369,4.059915704480997,5.531756459304097,4.126560527918809,4.867734770748355,9.199443578333032,4.505948598508007,3.9867303324241616,5.4797455045694505,7.9709547385451,0.9051256284584994,4.558542486083267,2.3346431179495926
Gene_0370,4.283319695957555,3.7049163887296817,6.4883839429998735,4.637551653563794,3.701253923357148,7.642608064546025,-0.6275080264213453,5.4880006389320055,3.7480045443683587,3.7539747925654137,3.675533898406253,1.8385919984335755
Gene_0371,7.839206009027274,3.7991528685225897,1.2669200972787675,7.015027379673844,3.630740348479992,6.581251198325537,3.0566014467292586,7.780987555004552,1.7877600988764768,4.303126493069922,2.7134655362044335,-1.065800079757861
Gene_0372,1.059792364576329,6.785194676598619,2.5776561414384376,6.461528238133049,5.028546135672868,3.0921211612067103,-0.7152532643022689,2.7345008265562427,4.5305614369428735,4.588951023673207,5.942325548422957,0.8380342012675399
Gene_0373,4.185927374146439,6.372636913913402,5.211788906230469,6.168825960944968,8.95288116903097,1.8715167765778973,8.231744980244628,3.0702133996272316,5.425648797339937,4.979295420184527,4.652252359370827,7.6771842765912135
Gene_0374,8.234425149937248,5.208711875046426,3.2024319033537436,2.3393727485220204,4.621759218445933,6.843300223848919,3.589778959668079,2.300789488576144,5.039990972412839,4.200346531426947,11.75476583816529,6.35301495287995
Gene_0375,4.744901759244931,8.022309860494694,2.0976486198968822,4.975822104307891,2.495213111173762,5.727263765249936,6.7674563293667855,4.841146528854944,3.036917643137082,5.014272666932785,7.05332345351704,9.870082049568008
Gene_0376,6.773774780194601,4.158476412637894,-0.20842771325426845,5.397896293592989,5.873477103467019,5.8085895099233955,7.243378284775838,5.4581896632927585,4.35366466859503,5.537624712824308,3.9627240050308483,8.436727991527752
Gene_0377,7.471564383644308,2.8578926407019023,6.360432210900899,7.385015024955949,1.4428248319869663,5.639303651837954,4.62161963744984,4.827324283506546,0.5683551499586637,4.609130306954472,6.6729682759298825,2.8645548459229095
Gene_0378,3.991640337984657,4.836954653796708,5.695352967076673,4.025542871772895,3.6485838416767766,5.0683048349760496,3.4985593310143743,6.58542203546733,2.0466855529638934,7.115602015083837,3.935712219653796,4.222863559017594
Gene_0379,2.8255081222743947,2.828349742229629,6.358746565913007,2.702411929682688,6.332625001818424,5.925182585707902,2.7522431897488118,5.756092520855766,9.91974397005876,6.562994478921264,3.2714294761189286,7.271241170982952
Gene_0380,1.5483865424188066,3.64487069532869,7.388218806094745,3.0376689377206367,4.071191475381225,5.924121786503793,4.366640908131501,7.748969962855119,6.613352804328725,-0.8862831309434664,2.991840734089945,6.8887704456707795
Gene_0381,6.566781018565191,4.496922227911009,3.8049796106167166,7.844739723397016,8.477799327595157,6.957716101563591,5.303314544290036,2.952488104584299,3.7328209690123746,1.187526759821239,4.823253424947208,9.421379452031529
Gene_0382,5.1706362851300485,3.3834685567181473,3.3391111868868695,6.045028210531515,5.836796441777367,7.803197185892859,6.6098667814646515,9.380834002376847,6.76479417957996,7.054958686705383,8.948157375490048,5.754526518684453
Gene_0383,6.300900185072278,1.993839396480364,7.103895235445837,3.003878745371174,4.232057456095297,5.500400412503389,6.6295787366918075,9.061460707502903,9.346857355977171,5.314461106445615,5.5130850620932215,7.161173468836349
Gene_0384,8.99133497956793,11.219837112010723,6.2134461182723655,4.633606762559224,6.069011296961101,6.775310851747673,6.662997733863325,6.5961820973231235,2.1516647996248017,8.823212134126644,3.717670141206299,4.469870006222841
Gene_0385,4.358664748885617,8.590422711824644,5.460141518382804,5.995486178182788,6.3318485041089225,5.843173221228911,3.1946912800243608,10.396657671874175,5.484141340575935,3.29804983863687,6.727847099924892,6.538271558620066
Gene_0386,6.677881000939225,3.765493626906154,3.8833964921079387,2.79969153405661,5.879002461240453,6.557873007024228,4.624545952840232,6.681213425566766,3.349416078338271,4.014163450101496,0.9795666908678742,2.3520978315608745
Gene_0387,5.915545732303771,8.348984866695075,4.988807962341907,6.337483311185025,2.8165982477213714,4.225800595051198,8.61526161134137,8.282857255444629,5.131577297297925,8.325862894379675,4.679851026783391,4.513179394864184
Gene_0388,6.391075515131555,6.698204221486288,4.412066104671635,4.856801496283866,1.9642525066383811,4.285941598386781,5.113021296931112,4.750156809352869,4.569607352879639,7.286796214299105,5.300271307912406,6.424963528867609
Gene_0389,6.780766327039572,6.1504100322131325,6.001331442762419,5.09954737436192,5.014126317256353,3.6793577210531057,7.062761050554662,5.776371591309466,3.059457348183522,2.2942682220719224,5.297561269614611,4.657487390350131
Gene_0390,6.3976568404050695,5.841945888778779,5.984037695985599,3.9479303146648395,0.6933141602575112,7.194305423507391,5.174782857840244,4.967891921502828,10.167147320333134,2.339547488717324,1.0201074603577505,5.66475366703922
Gene_0391,4.042325087983191,3.2744484719137588,6.386957823827988,4.215974720161741,7.119872768093243,6.234011899153395,6.471626249920108,8.506203525722045,9.009089841574651,9.397086825284399,5.237167261766867,5.89880403921163
Gene_0392,6.367138646400955,2.2680885775989315,7.423887970772801,5.522501062467712,4.261445721507593,5.286776934684502,4.313413661595848,4.411217195742873,7.698819224920402,5.049887489341318,2.37403590789494,0.764659745670377
Gene_0393,1.44752953420336,5.817305622961341,2.941256983635857,2.294659428312931,1.9552816275642178,7.2253767499798505,3.8714202945619616,3.814594354085787,6.310467257027521,5.513994891171661,2.352700858315642,4.128197061819134
Gene_0394,3.7414732126144226,8.067455419833,3.9283970738954044,1.5852840848141065,2.7669511201026817,7.471623240013877,6.755095106902841,5.703324709948118,6.137289232025541,5.7658434201145266,8.252861469217718,5.4720861276487405
Gene_0395,4.688203644126665,3.903425407018798,5.320036451705575,6.00356547233509,7.234797631804922,7.896998459785852,4.227954404258604,3.168489917732879,5.499218916419424,0.11859197044983194,4.631421996334576,4.588320280157312
Gene_0396,4.280462708421829,2.3479046278359235,4.173069677753448,5.520561013165772,3.0724821475787785,3.0856981702099144,2.271058292765438,3.1434683226880082,6.619315060296483,5.461423498149925,5.203576667414655,5.6126950678640455
Gene_0397,5.687575763099771,4.902695296859098,5.065593990823173,3.4830093305998613,4.539198571588465,3.151533711463391,5.185255175897847,7.485725125716629,5.246858363407298,2.083573772362499,8.26025992974882,5.740680534657692
Gene_0398,6.780396822249574,7.070498669447505,1.3076242755238123,3.14097827961518,2.006941489819842,3.699952131186204,3.8214925384098644,2.493196563409963,5.791828441916091,4.765655990051249,8.148293572064818,4.308185438666344
Gene_0399,4.833124060419278,2.10070956060294,3.1562803737493734,2.992085255837003,5.414534658797888,5.138688674072501,3.325238420635066,6.791592436471857,6.850563785433662,5.337302735220391,6.352714095349817,4.924625758515524
Gene_0400,3.556524893325493,5.353641744278796,3.906639830825469,4.456689779347894,8.346904180597074,7.680922103580696,4.220369790099214,5.129212447268243,4.426661496059152,3.1595457461327494,5.529900213278564,-1.8302274974413097
Gene_0401,2.4008375261448047,6.6594648357583495,6.622793108983184,2.7034734224947634,6.637555287509722,8.075863836825105,9.10414662284387,1.5880818102185295,3.745814350455408,4.918164929609862,4.707038658543677,7.012822080053109
Gene_0402,2.7549103875111722,3.164994357971473,7.035322933687005,5.542990621651296,6.1029525504790465,5.681178432800993,2.8843267627795313,5.521533634966127,3.8435758035604923,5.590281958674833,4.870455480404247,5.185871305365955
Gene_0403,5.781391841856288,2.347055743377834,7.094635413242896,7.339179984855547,4.541218511863945,4.913046100372275,3.9001503350713085,3.979872099807835,5.574545028054854,6.8874310115120885,3.8034413316043043,3.2624649108541806
Gene_0404,1.9377849948885557,6.0285095120356695,6.144114883428288,4.875617966001378,7.248706719741005,4.331845538040119,6.226920331343674,4.934992213884621,6.660996267971904,3.188405573257705,1.4411221491531383,3.9339918363473316
Gene_0405,6.1292118517872005,2.960671322615769,4.952895698251524,4.651291484194329,5.4506158440818835,4.260946142333283,3.4672947814699677,4.8424231998394,3.726309571459221,6.482033902672899,4.423699475154968,5.300948997547802
Gene_0406,4.737054808656664,6.652094342883013,4.126471525523565,1.7868457985226414,8.499167808410842,7.7629081573809735,5.315269116881888,5.389910184824375,4.951741779090053,6.021201380820627,3.408689732348385,7.798835853307766
Gene_0407,2.4154746097887627,6.379415610490389,3.9940504588973136,5.526974430662119,5.588448258026988,4.531184399367356,4.526925233262929,2.3769017242026367,5.376146713983546,3.29763903510503,6.33066906901775,9.419211152084756
Gene_0408,3.432468668827207,3.618917895367481,3.1676161690375153,3.3363555835391105,4.865643419901289,3.5684800217784964,3.4268558168842995,5.6647446664479695,1.4889888225907448,5.907810458882694,3.22857240040062,3.750330763131035
Gene_0409,6.36410413142524,7.974492310671854,3.839893517259914,5.478809001070754,5.999370220605868,5.944004541838549,4.603221399825957,8.575660483409953,9.729368544209521,6.895224069471152,5.356368088689242,10.542481334080193
Gene_0410,5.151910535832175,6.4853648367194445,5.9644979053613145,2.5246751553454043,6.738312128778547,6.774581674533485,3.4991797444906876,0.6759354001451223,5.916778019914137,2.7904506527169666,6.97721758699835,4.237724606653162
Gene_0411,3.4734277916428367,5.075875670895204,6.366657985622139,4.581372360841277,7.145956095532023,9.727744989238722,6.207426481088392,7.803000693104316,2.582282270758556,3.868125738215189,4.848657854685873,8.075102638068687
Gene_0412,3.4280279347300353,2.2379107936924503,5.607637191209752,6.443125010252287,4.538267252310462,7.906521326642069,3.6832345641191093,3.8109926081019854,5.956281151111617,3.845542548578858,5.305051765795233,1.8969251580637465
Gene_0413,2.3227884005535024,6.385837246063222,3.7882783584822133,8.438755812414593,8.985030706336236,3.466686824433304,11.67592113113758,3.7393213113647126,6.455180894739414,6.9919167700559495,10.941212610811121,4.386481046794111
Gene_0414,3.90088572818284,6.719175773959604,4.225738700420971,4.909177564135524,5.05077684108482,1.1606536876046873,8.967408270957502,6.514353642204045,5.8341906488464925,3.030732625964089,6.142282484076148,3.5530267551604
Gene_0415,4.972324507811526,3.6205444518716523,4.013754355200456,7.887264006937628,2.4869862114414873,6.626410373495954,5.629323141527535,1.357978054077348,3.1640854868773287,2.133590686322001,2.0513452917312733,4.8450993052616305
Gene_0416,4.442074139336383,4.440479663008331,6.580743792103423,5.680102589137781,6.141225994439062,6.9363693210657225,6.070917494819267,7.418020397801994,1.4402497835836652,7.128341404682088,10.010897810713788,4.096717821646106
Gene_0417,4.337383233633354,3.775526530984499,2.829698946884404,3.3491789400420897,10.898188850617451,7.4893591614735735,8.79029722421794,4.473677455880347,2.255180524877386,4.3887351151864085,7.096407935350552,3.323647035336937
Gene_0418,2.2978512675839573,2.3550840865128597,5.963732123436983,6.094529594755934,6.097767670634729,4.490088412892605,3.799322681987026,6.187078864586382,5.006120233477145,6.169245904973481,5.475659081516672,5.959250639103146
Gene_0419,4.7490914799942,5.655759048318715,5.171786012586661,0.5613992545049298,4.540400738849613,3.297187131479373,4.135397628380918,5.463461884060785,3.1452539886081325,7.5768672450067776,3.7314505663653725,7.257694975098779
Gene_0420,5.350422837817024,10.97051800520682,5.7349633309486086,4.372940627655204,6.843603003954504,5.965375774418425,4.5327860780342695,5.403998021514642,4.010070898218599,2.968009137663942,1.510479224789397,2.889351682815081
Gene_0421,5.840188980903682,6.213701186431342,9.113087129659082,2.7382231293481687,5.947264153622909,3.147237740036923,4.3521822935681564,5.423758357657768,7.020758626566527,4.108485080406302,3.236078471465652,2.114570427994575
Gene_0422,6.111025292684497,3.162626977027811,4.165266372789831,4.409820171524188,6.951633438689418,6.836908887884828,5.960127235808208,7.7663890306586865,7.532660535912577,6.419865496294475,6.277086634535198,8.395247559418682
Gene_0423,2.508565247107231,5.109868221999697,3.580840290501655,2.482990178649331,4.5659658991512595,4.38303442308836,5.664162922833621,6.292259352048343,4.358432276296002,2.275913258290485,3.6323021990008475,4.981681922930689
Gene_0424,9.853432972691046,5.865919650721392,2.2447649984915254,3.8704519916581157,7.042766590858797,9.17688554573985,5.121570745002606,8.852571709710787,5.162554335182137,7.357686888051287,4.129845516847368,4.376648228469532
Gene_0425,1.8280333755240834,1.24015122972191,8.741930350743564,5.779228354741807,3.263414536247267,6.06925817224487,2.3419847255531034,3.515343974246856,6.053962782727506,5.015120360788266,6.885877239794468,5.362507896690101
Gene_0426,-0.2714954780337555,5.006751013194322,5.655642345686171,6.848540279075659,2.9722080954149246,5.171374322806718,4.295092536724517,9.296593727573917,4.812192862573905,7.326001939410608,4.197581586910645,6.419198958767133
Gene_0427,3.1491507478808254,5.510767511348634,3.2093073552739515,4.183798321679559,3.008369210419542,6.3022724836473145,6.856031318303374,5.4169839411511616,0.2910341546067956,5.0365049217122255,7.460920095519951,6.054961666055461
Gene_0428,6.716902233313331,4.5307588600851725,5.076475989920056,2.1028171707329117,4.400646703986426,4.8995907659165105,5.891677750458493,1.5554861320849618,3.559089858649882,5.822715262302878,5.820766553573784,7.429333560265805
Gene_0429,10.241586182059951,2.7760659484516728,7.928354477504875,6.993717546931616,5.561272808980273,8.517240968390267,3.2087966533894425,4.34027390435768,3.238335181639245,1.0394876775833488,-1.1826334179021245,3.3416981628603195
Gene_0430,5.744210945213726,5.778318391335858,4.89375869396491,7.4471377648372545,7.192938467621767,3.748645425007575,5.347894416825623,3.763649915799662,1.7616538869682703,6.259479028817476,4.468159851608896,6.113749444736291
